fpr,tpr
0.804709,0.995539
0.804688,0.995539
0.804677,0.995539
0.804579,0.995539
0.804569,0.995539
0.804558,0.995539
0.804493,0.995539
0.804482,0.995539
0.804471,0.995539
0.80446,0.995539
0.804395,0.995539
0.804384,0.995539
0.804222,0.995539
0.804211,0.995539
0.8042,0.995539
0.804178,0.995539
0.804146,0.995539
0.804135,0.995539
0.804113,0.995539
0.804103,0.995539
0.804092,0.995539
0.804081,0.995539
0.803192,0.995539
0.803182,0.995539
0.803171,0.995539
0.80316,0.995539
0.803149,0.995539
0.803138,0.995539
0.803127,0.995539
0.803117,0.995539
0.803106,0.995539
0.803095,0.995539
0.803041,0.995539
0.80303,0.995539
0.803019,0.995539
0.803008,0.995539
0.802997,0.995539
0.802434,0.995539
0.802423,0.995539
0.802217,0.995539
0.802206,0.995539
0.802185,0.995539
0.802174,0.995539
0.802152,0.995539
0.802109,0.995539
0.802098,0.995539
0.802087,0.995539
0.802076,0.995539
0.802065,0.995539
0.802044,0.995539
0.801675,0.995539
0.801664,0.995539
0.801654,0.995539
0.801383,0.995539
0.801372,0.995539
0.801361,0.995539
0.80135,0.995539
0.801329,0.995539
0.801296,0.995539
0.801264,0.995539
0.801253,0.995539
0.801242,0.995539
0.801231,0.995539
0.80122,0.995539
0.801209,0.995539
0.801188,0.995539
0.801177,0.995539
0.801166,0.995539
0.800993,0.995539
0.800863,0.995539
0.800852,0.995539
0.800733,0.995539
0.800711,0.995539
0.8007,0.995539
0.800689,0.995539
0.800678,0.995539
0.800668,0.995539
0.800657,0.995539
0.800646,0.995539
0.800624,0.995539
0.800592,0.995539
0.800234,0.995539
0.800223,0.995539
0.800212,0.995539
0.800191,0.995539
0.800126,0.995539
0.800115,0.995539
0.800104,0.995539
0.800093,0.995539
0.80005,0.995539
0.800039,0.995539
0.800028,0.995539
0.800017,0.995539
0.800007,0.995539
0.799996,0.995539
0.799985,0.995539
0.799941,0.995539
0.799931,0.995539
0.799801,0.995539
0.79979,0.995539
0.799779,0.995539
0.799768,0.995539
0.799757,0.995539
0.799746,0.995539
0.799681,0.995539
0.799671,0.995539
0.79966,0.995539
0.799649,0.995539
0.799497,0.995539
0.799486,0.995539
0.799432,0.995539
0.799411,0.995539
0.7994,0.995539
0.799389,0.995539
0.799378,0.995539
0.799367,0.995539
0.799356,0.995539
0.799345,0.995539
0.799335,0.995539
0.799324,0.995539
0.799313,0.995539
0.79928,0.995539
0.799248,0.995539
0.799237,0.995539
0.799226,0.995539
0.799205,0.995539
0.799107,0.995539
0.79889,0.995539
0.79888,0.995539
0.798869,0.995539
0.798858,0.995539
0.798847,0.995539
0.798836,0.995539
0.798825,0.995539
0.798815,0.995539
0.798804,0.995539
0.798739,0.995539
0.798717,0.995539
0.797861,0.995539
0.79785,0.995539
0.797839,0.995539
0.797828,0.995539
0.797807,0.995539
0.797796,0.995539
0.797785,0.995539
0.797774,0.995539
0.797763,0.995539
0.797753,0.995539
