fpr,tpr
0.852772,0.999978
0.852454,0.999978
0.852135,0.999978
0.851816,0.999978
0.851498,0.999978
0.851179,0.999978
0.85086,0.999978
0.850542,0.999978
0.849904,0.999978
0.849267,0.999978
0.848948,0.999978
0.84863,0.999978
0.848311,0.999978
0.847992,0.999978
0.847992,0.999957
0.847674,0.999957
0.847036,0.999957
0.845443,0.999957
0.845124,0.999957
0.844806,0.999957
0.844487,0.999957
0.844168,0.999957
0.84385,0.999957
0.843212,0.999957
0.842894,0.999957
0.842575,0.999957
0.842256,0.999957
0.841938,0.999957
0.841619,0.999957
0.8413,0.999957
0.840982,0.999957
0.840663,0.999957
0.839707,0.999957
0.839388,0.999957
0.839069,0.999957
0.838751,0.999957
0.838432,0.999957
0.836201,0.999957
0.835883,0.999957
0.835564,0.999957
0.835245,0.999957
0.834927,0.999957
0.834608,0.999957
0.834289,0.999957
0.833971,0.999957
0.833652,0.999957
0.833333,0.999957
0.833015,0.999957
0.832696,0.999957
0.832377,0.999957
0.832059,0.999957
0.83174,0.999957
0.830147,0.999957
0.829828,0.999957
0.829509,0.999957
0.829191,0.999957
0.828872,0.999957
0.828553,0.999957
0.828553,0.999946
0.828235,0.999946
0.827916,0.999946
0.827597,0.999946
0.827279,0.999946
0.82696,0.999946
0.826641,0.999946
0.826322,0.999946
0.826004,0.999946
0.825685,0.999946
0.825366,0.999946
0.825048,0.999946
0.824729,0.999946
0.82441,0.999946
0.824092,0.999946
0.823454,0.999946
0.823136,0.999946
0.823136,0.999935
0.822817,0.999935
0.822498,0.999935
0.82218,0.999935
0.821861,0.999935
0.821542,0.999935
0.821224,0.999935
0.820905,0.999935
0.820586,0.999935
0.820268,0.999935
0.819949,0.999935
0.81963,0.999935
0.819312,0.999935
0.818993,0.999935
0.818674,0.999935
0.818356,0.999935
0.818037,0.999935
0.817718,0.999935
0.8174,0.999935
0.817081,0.999935
0.816762,0.999935
0.816444,0.999935
0.816125,0.999935
0.816125,0.999924
0.815806,0.999924
0.815488,0.999924
0.815169,0.999924
0.81485,0.999924
0.814532,0.999924
0.814213,0.999924
0.813894,0.999924
0.813894,0.999913
0.813576,0.999913
0.813257,0.999913
0.812938,0.999913
0.812301,0.999913
0.811982,0.999913
0.811663,0.999913
0.811345,0.999913
0.811026,0.999913
0.810707,0.999913
0.810389,0.999913
0.81007,0.999913
0.809751,0.999913
0.809433,0.999913
0.808795,0.999913
0.808477,0.999913
0.808158,0.999913
0.808158,0.999903
0.807839,0.999903
0.807202,0.999903
0.806883,0.999903
0.806883,0.999892
0.806565,0.999892
0.806565,0.999881
0.806246,0.999881
0.805927,0.999881
0.805609,0.999881
0.80529,0.999881
0.804971,0.999881
0.804653,0.999881
0.804334,0.999881
0.804015,0.999881
0.803697,0.999881
0.803378,0.999881
0.803059,0.999881
0.803059,0.99987
0.803059,0.999859
0.802422,0.999859
0.802422,0.999848
0.802103,0.999848
0.801785,0.999848
0.801785,0.999838
0.801785,0.999827
0.801466,0.999827
0.801147,0.999827
0.800829,0.999827
0.80051,0.999827
0.800191,0.999827
0.799873,0.999827
0.799554,0.999827
0.799235,0.999827
0.798917,0.999827
0.798598,0.999827
0.798598,0.999816
0.798598,0.999805
0.798598,0.999794
0.798598,0.999783
0.798279,0.999783
0.798279,0.999773
0.79796,0.999773
0.79796,0.999762
0.797642,0.999762
0.797323,0.999762
0.797323,0.999751
0.797004,0.999751
0.796686,0.999751
0.796367,0.999751
0.796048,0.999751
0.79573,0.999751
0.795411,0.999751
0.795411,0.99974
0.795092,0.99974
0.794774,0.99974
0.794455,0.99974
0.794136,0.99974
0.793818,0.99974
0.793499,0.99974
0.79318,0.99974
0.792862,0.99974
0.792543,0.99974
0.792224,0.99974
0.791906,0.99974
0.791587,0.99974
0.791268,0.99974
0.79095,0.99974
0.790631,0.99974
0.790312,0.99974
0.790312,0.999729
0.789994,0.999729
0.789675,0.999729
0.789675,0.999718
0.789356,0.999718
0.789038,0.999718
0.788719,0.999718
0.788082,0.999718
0.787763,0.999718
0.787444,0.999718
0.787126,0.999718
0.786807,0.999718
0.786488,0.999718
0.78617,0.999718
0.785851,0.999718
0.785532,0.999718
0.785532,0.999708
0.785214,0.999708
0.784895,0.999708
0.784576,0.999708
0.783301,0.999708
0.782983,0.999708
0.782983,0.999697
0.782664,0.999697
0.782345,0.999697
