@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
217,77028,15321,285,2853,0.090822,0.834097,0.996314,0.834097,0.003686,0.908017,0.80967,1.030168,0.999996
218,56385,35964,109,3029,0.034736,0.610564,0.998071,0.610564,0.001929,0.757644,0.591641,1.031985,0.999997
219,52428,39921,95,3043,0.030274,0.567716,0.998191,0.567716,0.001809,0.723784,0.550054,1.03211,0.999997
220,46495,45854,76,3062,0.024219,0.503471,0.998368,0.503471,0.001632,0.669378,0.487721,1.032292,0.999997
221,44414,47935,73,3065,0.023263,0.480936,0.998359,0.480936,0.001641,0.649157,0.465896,1.032283,0.999997
222,41207,51142,57,3081,0.018164,0.446209,0.998619,0.446209,0.001381,0.616811,0.432143,1.032552,0.999998
223,39855,52494,55,3083,0.017527,0.431569,0.998622,0.431569,0.001378,0.602681,0.417963,1.032555,0.999998
224,37791,54558,49,3089,0.015615,0.409219,0.998705,0.409219,0.001295,0.580556,0.396284,1.032641,0.999998
225,36875,55474,45,3093,0.01434,0.3993,0.998781,0.3993,0.001219,0.570516,0.386649,1.03272,0.999998
226,35467,56882,42,3096,0.013384,0.384054,0.998817,0.384054,0.001183,0.554787,0.371873,1.032757,0.999998
227,34698,57651,39,3099,0.012428,0.375727,0.998877,0.375727,0.001123,0.546055,0.363788,1.032819,0.999998
228,33612,58737,34,3104,0.010835,0.363967,0.998989,0.363967,0.001011,0.533545,0.352362,1.032935,0.999999
229,33063,59286,33,3105,0.010516,0.358022,0.999003,0.358022,0.000997,0.527131,0.346602,1.032949,0.999999
230,32265,60084,31,3107,0.009879,0.349381,0.99904,0.349381,0.00096,0.51771,0.338224,1.032987,0.999999
231,31711,60638,30,3108,0.00956,0.343382,0.999055,0.343382,0.000945,0.511097,0.332412,1.033003,0.999999
232,30952,61397,30,3108,0.00956,0.335163,0.999032,0.335163,0.000968,0.501934,0.324463,1.032979,0.999999
233,30599,61750,29,3109,0.009242,0.331341,0.999053,0.331341,0.000947,0.497638,0.320756,1.033001,0.999999
234,29940,62409,28,3110,0.008923,0.324205,0.999066,0.324205,0.000934,0.489548,0.313844,1.033014,0.999999
235,29549,62800,27,3111,0.008604,0.319971,0.999087,0.319971,0.000913,0.484708,0.309738,1.033036,0.999999
236,28956,63393,27,3111,0.008604,0.31355,0.999068,0.31355,0.000932,0.477302,0.303528,1.033017,0.999999
237,28536,63813,27,3111,0.008604,0.309002,0.999055,0.309002,0.000945,0.472013,0.29913,1.033002,0.999999
238,28011,64338,26,3112,0.008286,0.303317,0.999073,0.303317,0.000927,0.465353,0.293621,1.033021,0.999999
239,27610,64739,25,3113,0.007967,0.298975,0.999095,0.298975,0.000905,0.460228,0.289411,1.033044,0.999999
240,27043,65306,24,3114,0.007648,0.292835,0.999113,0.292835,0.000887,0.452921,0.283463,1.033063,0.999999
241,26693,65656,23,3115,0.00733,0.289045,0.999139,0.289045,0.000861,0.448377,0.279787,1.03309,0.999999
242,26099,66250,20,3118,0.006373,0.282613,0.999234,0.282613,0.000766,0.440608,0.273535,1.033188,0.999999
243,25718,66631,20,3118,0.006373,0.278487,0.999223,0.278487,0.000777,0.435577,0.269545,1.033176,0.999999
244,25209,67140,16,3122,0.005099,0.272975,0.999366,0.272975,0.000634,0.428819,0.264172,1.033324,0.999999
245,24898,67451,16,3122,0.005099,0.269608,0.999358,0.269608,0.000642,0.424652,0.260915,1.033316,0.999999
246,24437,67912,15,3123,0.00478,0.264616,0.999387,0.264616,0.000613,0.418438,0.256077,1.033346,0.999999
247,24108,68241,15,3123,0.00478,0.261053,0.999378,0.261053,0.000622,0.413971,0.252631,1.033337,0.999999
248,23626,68723,15,3123,0.00478,0.255834,0.999366,0.255834,0.000634,0.40738,0.247583,1.033324,0.999999
249,23301,69048,15,3123,0.00478,0.252315,0.999357,0.252315,0.000643,0.402905,0.24418,1.033315,0.999999
250,22784,69565,15,3123,0.00478,0.246716,0.999342,0.246716,0.000658,0.395734,0.238765,1.0333,0.999999
251,22451,69898,14,3124,0.004461,0.24311,0.999377,0.24311,0.000623,0.391085,0.235268,1.033335,0.999999
252,21955,70394,14,3124,0.004461,0.237739,0.999363,0.237739,0.000637,0.384104,0.230073,1.033321,0.999999
253,21562,70787,14,3124,0.004461,0.233484,0.999351,0.233484,0.000649,0.37853,0.225957,1.033309,0.999999
254,21080,71269,14,3124,0.004461,0.228265,0.999336,0.228265,0.000664,0.37164,0.22091,1.033294,0.999999
255,20782,71567,14,3124,0.004461,0.225038,0.999327,0.225038,0.000673,0.367352,0.217789,1.033284,0.999999
256,20164,72185,14,3124,0.004461,0.218346,0.999306,0.218346,0.000694,0.358385,0.211317,1.033262,0.999999
257,19767,72582,14,3124,0.004461,0.214047,0.999292,0.214047,0.000708,0.352573,0.207159,1.033248,0.999999
258,19228,73121,13,3125,0.004143,0.20821,0.999324,0.20821,0.000676,0.344619,0.201504,1.033281,0.999999
259,18925,73424,13,3125,0.004143,0.204929,0.999314,0.204929,0.000686,0.340112,0.198331,1.03327,0.999999
260,18456,73893,11,3127,0.003505,0.199851,0.999404,0.199851,0.000596,0.333093,0.193398,1.033364,0.999999
261,18118,74231,11,3127,0.003505,0.196191,0.999393,0.196191,0.000607,0.327993,0.189858,1.033352,0.999999
262,17694,74655,9,3129,0.002868,0.191599,0.999492,0.191599,0.000508,0.321557,0.185397,1.033454,0.999999
263,17386,74963,9,3129,0.002868,0.188264,0.999483,0.188264,0.000517,0.316846,0.182171,1.033445,0.999999
264,17002,75347,9,3129,0.002868,0.184106,0.999471,0.184106,0.000529,0.310936,0.17815,1.033433,1
265,16788,75561,6,3132,0.001912,0.181789,0.999643,0.181789,0.000357,0.307633,0.175877,1.03361,1
266,16404,75945,5,3133,0.001593,0.177631,0.999695,0.177631,0.000305,0.301661,0.171845,1.033665,1
267,16089,76260,5,3133,0.001593,0.17422,0.999689,0.17422,0.000311,0.296727,0.168547,1.033659,1
268,15739,76610,5,3133,0.001593,0.17043,0.999682,0.17043,0.000318,0.291212,0.164881,1.033651,1
269,15518,76831,5,3133,0.001593,0.168036,0.999678,0.168036,0.000322,0.287711,0.162567,1.033647,1
270,15185,77164,4,3134,0.001275,0.164431,0.999737,0.164431,0.000263,0.282412,0.159069,1.033707,1
271,14972,77377,3,3135,0.000956,0.162124,0.9998,0.162124,0.0002,0.279006,0.156828,1.033773,1
272,14590,77759,3,3135,0.000956,0.157988,0.999794,0.157988,0.000206,0.272858,0.152827,1.033767,1
273,14354,77995,3,3135,0.000956,0.155432,0.999791,0.155432,0.000209,0.269038,0.150356,1.033764,1
274,14028,78321,3,3135,0.000956,0.151902,0.999786,0.151902,0.000214,0.263734,0.146941,1.033759,1
275,13824,78525,3,3135,0.000956,0.149693,0.999783,0.149693,0.000217,0.260398,0.144805,1.033755,1
276,13543,78806,3,3135,0.000956,0.14665,0.999779,0.14665,0.000221,0.255782,0.141862,1.033751,1
277,13360,78989,3,3135,0.000956,0.144669,0.999775,0.144669,0.000225,0.252762,0.139946,1.033748,1
278,12993,79356,3,3135,0.000956,0.140695,0.999769,0.140695,0.000231,0.246675,0.136102,1.033741,1
279,12714,79635,3,3135,0.000956,0.137673,0.999764,0.137673,0.000236,0.242019,0.13318,1.033736,1
280,12481,79868,3,3135,0.000956,0.13515,0.99976,0.13515,0.00024,0.238112,0.13074,1.033731,1
281,12283,80066,3,3135,0.000956,0.133006,0.999756,0.133006,0.000244,0.234778,0.128667,1.033727,1
282,11975,80374,3,3135,0.000956,0.129671,0.99975,0.129671,0.00025,0.229567,0.125441,1.033721,1
283,11778,80571,2,3136,0.000637,0.127538,0.99983,0.127538,0.00017,0.226219,0.123368,1.033804,1
284,11534,80815,2,3136,0.000637,0.124896,0.999827,0.124896,0.000173,0.222053,0.120812,1.033801,1
285,11369,80980,2,3136,0.000637,0.123109,0.999824,0.123109,0.000176,0.219225,0.119084,1.033798,1
286,10998,81351,2,3136,0.000637,0.119092,0.999818,0.119092,0.000182,0.212832,0.115199,1.033792,1
287,10758,81591,2,3136,0.000637,0.116493,0.999814,0.116493,0.000186,0.208672,0.112685,1.033788,1
288,10456,81893,2,3136,0.000637,0.113223,0.999809,0.113223,0.000191,0.20341,0.109523,1.033782,1
289,10335,82014,2,3136,0.000637,0.111912,0.999807,0.111912,0.000193,0.201293,0.108256,1.03378,1
290,10018,82331,2,3136,0.000637,0.10848,0.9998,0.10848,0.0002,0.195723,0.104936,1.033773,1
291,9865,82484,2,3136,0.000637,0.106823,0.999797,0.106823,0.000203,0.193023,0.103333,1.03377,1
292,9678,82671,2,3136,0.000637,0.104798,0.999793,0.104798,0.000207,0.189711,0.101375,1.033766,1
293,9571,82778,2,3136,0.000637,0.103639,0.999791,0.103639,0.000209,0.18781,0.100254,1.033764,1
294,9363,82986,2,3136,0.000637,0.101387,0.999786,0.101387,0.000214,0.184104,0.098076,1.033759,1
295,9264,83085,2,3136,0.000637,0.100315,0.999784,0.100315,0.000216,0.182335,0.097039,1.033757,1
296,9139,83210,2,3136,0.000637,0.098962,0.999781,0.098962,0.000219,0.180097,0.09573,1.033754,1
297,9079,83270,2,3136,0.000637,0.098312,0.99978,0.098312,0.00022,0.17902,0.095102,1.033752,1
298,8960,83389,2,3136,0.000637,0.097023,0.999777,0.097023,0.000223,0.176881,0.093856,1.033749,1
299,8877,83472,2,3136,0.000637,0.096124,0.999775,0.096124,0.000225,0.175386,0.092986,1.033747,1
300,8806,83543,2,3136,0.000637,0.095356,0.999773,0.095356,0.000227,0.174106,0.092243,1.033745,1
301,8712,83637,2,3136,0.000637,0.094338,0.99977,0.094338,0.00023,0.172407,0.091258,1.033742,1
302,8576,83773,2,3136,0.000637,0.092865,0.999767,0.092865,0.000233,0.169945,0.089834,1.033739,1
303,8557,83792,2,3136,0.000637,0.092659,0.999766,0.092659,0.000234,0.1696,0.089635,1.033738,1
304,8434,83915,2,3136,0.000637,0.091327,0.999763,0.091327,0.000237,0.167366,0.088347,1.033735,1
305,8373,83976,2,3136,0.000637,0.090667,0.999761,0.090667,0.000239,0.166256,0.087708,1.033733,1
306,8285,84064,2,3136,0.000637,0.089714,0.999759,0.089714,0.000241,0.164653,0.086787,1.03373,1
307,8225,84124,2,3136,0.000637,0.089064,0.999757,0.089064,0.000243,0.163558,0.086158,1.033728,1
308,8169,84180,2,3136,0.000637,0.088458,0.999755,0.088458,0.000245,0.162535,0.085572,1.033727,1
309,8107,84242,2,3136,0.000637,0.087787,0.999753,0.087787,0.000247,0.161401,0.084923,1.033725,1
310,7954,84395,2,3136,0.000637,0.08613,0.999749,0.08613,0.000251,0.158596,0.08332,1.03372,1
311,7842,84507,2,3136,0.000637,0.084917,0.999745,0.084917,0.000255,0.156538,0.082147,1.033716,1
312,7697,84652,2,3136,0.000637,0.083347,0.99974,0.083347,0.00026,0.153866,0.080629,1.033711,1
313,7559,84790,2,3136,0.000637,0.081853,0.999735,0.081853,0.000265,0.151316,0.079184,1.033706,1
314,7437,84912,2,3136,0.000637,0.080531,0.999731,0.080531,0.000269,0.149056,0.077906,1.033702,1
315,7389,84960,2,3136,0.000637,0.080012,0.999729,0.080012,0.000271,0.148165,0.077403,1.0337,1
316,7225,85124,2,3136,0.000637,0.078236,0.999723,0.078236,0.000277,0.145115,0.075686,1.033694,1
317,7093,85256,2,3136,0.000637,0.076806,0.999718,0.076806,0.000282,0.142653,0.074303,1.033688,1
318,6935,85414,2,3136,0.000637,0.075096,0.999712,0.075096,0.000288,0.139697,0.072649,1.033682,1
319,6845,85504,2,3136,0.000637,0.074121,0.999708,0.074121,0.000292,0.13801,0.071706,1.033678,1
320,6766,85583,2,3136,0.000637,0.073266,0.999704,0.073266,0.000296,0.136526,0.070879,1.033674,1
321,6681,85668,2,3136,0.000637,0.072345,0.999701,0.072345,0.000299,0.134926,0.069989,1.03367,1
322,6542,85807,2,3136,0.000637,0.07084,0.999694,0.07084,0.000306,0.132305,0.068533,1.033664,1
323,6484,85865,2,3136,0.000637,0.070212,0.999692,0.070212,0.000308,0.131209,0.067925,1.033661,1
324,6430,85919,2,3136,0.000637,0.069627,0.999689,0.069627,0.000311,0.130187,0.06736,1.033658,1
325,6363,85986,2,3136,0.000637,0.068902,0.999686,0.068902,0.000314,0.128918,0.066658,1.033655,1
326,6244,86105,2,3136,0.000637,0.067613,0.99968,0.067613,0.00032,0.12666,0.065412,1.033649,1
327,6188,86161,2,3136,0.000637,0.067007,0.999677,0.067007,0.000323,0.125595,0.064826,1.033646,1
328,6097,86252,2,3136,0.000637,0.066021,0.999672,0.066021,0.000328,0.123862,0.063873,1.033641,1
329,6095,86254,2,3136,0.000637,0.066,0.999672,0.066,0.000328,0.123824,0.063852,1.033641,1
330,5936,86413,2,3136,0.000637,0.064278,0.999663,0.064278,0.000337,0.120789,0.062186,1.033632,1
331,5881,86468,2,3136,0.000637,0.063682,0.99966,0.063682,0.00034,0.119737,0.06161,1.033628,1
332,5807,86542,2,3136,0.000637,0.062881,0.999656,0.062881,0.000344,0.118319,0.060836,1.033624,1
333,5755,86594,2,3136,0.000637,0.062318,0.999653,0.062318,0.000347,0.117322,0.060291,1.033621,1
334,5675,86674,2,3136,0.000637,0.061452,0.999648,0.061452,0.000352,0.115786,0.059453,1.033616,1
335,5646,86703,2,3136,0.000637,0.061138,0.999646,0.061138,0.000354,0.115228,0.059149,1.033614,1
336,5585,86764,2,3136,0.000637,0.060477,0.999642,0.060477,0.000358,0.114054,0.058511,1.03361,1
337,5571,86778,2,3136,0.000637,0.060326,0.999641,0.060326,0.000359,0.113784,0.058364,1.033609,1
338,5532,86817,2,3136,0.000637,0.059903,0.999639,0.059903,0.000361,0.113033,0.057956,1.033606,1
339,5472,86877,2,3136,0.000637,0.059253,0.999635,0.059253,0.000365,0.111876,0.057327,1.033602,1
340,5471,86878,2,3136,0.000637,0.059243,0.999635,0.059243,0.000365,0.111856,0.057317,1.033602,1
341,5446,86903,2,3136,0.000637,0.058972,0.999633,0.058972,0.000367,0.111374,0.057055,1.0336,1
342,5411,86938,2,3136,0.000637,0.058593,0.999631,0.058593,0.000369,0.110697,0.056688,1.033598,1
343,5339,87010,2,3136,0.000637,0.057813,0.999626,0.057813,0.000374,0.109305,0.055934,1.033593,1
344,5304,87045,2,3136,0.000637,0.057434,0.999623,0.057434,0.000377,0.108627,0.055568,1.03359,1
345,5271,87078,2,3136,0.000637,0.057077,0.999621,0.057077,0.000379,0.107988,0.055222,1.033588,1
346,5213,87136,2,3136,0.000637,0.056449,0.999616,0.056449,0.000384,0.106863,0.054615,1.033583,1
347,5200,87149,2,3136,0.000637,0.056308,0.999616,0.056308,0.000384,0.106611,0.054479,1.033582,1
348,5189,87160,2,3136,0.000637,0.056189,0.999615,0.056189,0.000385,0.106397,0.054363,1.033581,1
349,5142,87207,2,3136,0.000637,0.05568,0.999611,0.05568,0.000389,0.105484,0.053871,1.033578,1
350,5067,87282,2,3136,0.000637,0.054868,0.999605,0.054868,0.000395,0.104026,0.053086,1.033572,1
351,4989,87360,1,3137,0.000319,0.054023,0.9998,0.054023,0.0002,0.102508,0.052258,1.033773,1
352,4917,87432,1,3137,0.000319,0.053244,0.999797,0.053244,0.000203,0.101103,0.051504,1.03377,1
353,4891,87458,1,3137,0.000319,0.052962,0.999796,0.052962,0.000204,0.100595,0.051232,1.033768,1
354,4841,87508,1,3137,0.000319,0.052421,0.999793,0.052421,0.000207,0.099618,0.050708,1.033766,1
355,4775,87574,1,3137,0.000319,0.051706,0.999791,0.051706,0.000209,0.098327,0.050017,1.033763,1
356,4758,87591,1,3137,0.000319,0.051522,0.99979,0.051522,0.00021,0.097994,0.049839,1.033763,1
357,4713,87636,1,3137,0.000319,0.051035,0.999788,0.051035,0.000212,0.097112,0.049368,1.03376,1
358,4681,87668,1,3137,0.000319,0.050688,0.999786,0.050688,0.000214,0.096485,0.049033,1.033759,1
359,4639,87710,1,3137,0.000319,0.050233,0.999784,0.050233,0.000216,0.09566,0.048593,1.033757,1
360,4546,87803,1,3137,0.000319,0.049226,0.99978,0.049226,0.00022,0.093833,0.047619,1.033752,1
361,4476,87873,1,3137,0.000319,0.048468,0.999777,0.048468,0.000223,0.092455,0.046886,1.033749,1
362,4460,87889,1,3137,0.000319,0.048295,0.999776,0.048295,0.000224,0.092139,0.046718,1.033748,1
363,4396,87953,1,3137,0.000319,0.047602,0.999773,0.047602,0.000227,0.090877,0.046048,1.033745,1
364,4374,87975,1,3137,0.000319,0.047364,0.999771,0.047364,0.000229,0.090443,0.045818,1.033743,1
365,4284,88065,1,3137,0.000319,0.046389,0.999767,0.046389,0.000233,0.088664,0.044875,1.033738,1
366,4257,88092,1,3137,0.000319,0.046097,0.999765,0.046097,0.000235,0.08813,0.044592,1.033737,1
367,4222,88127,1,3137,0.000319,0.045718,0.999763,0.045718,0.000237,0.087437,0.044226,1.033735,1
368,4201,88148,1,3137,0.000319,0.04549,0.999762,0.04549,0.000238,0.087021,0.044006,1.033734,1
369,4128,88221,1,3137,0.000319,0.0447,0.999758,0.0447,0.000242,0.085574,0.043241,1.033729,1
370,4061,88288,1,3137,0.000319,0.043974,0.999754,0.043974,0.000246,0.084243,0.04254,1.033725,1
371,4038,88311,1,3137,0.000319,0.043725,0.999752,0.043725,0.000248,0.083786,0.042299,1.033724,1
372,3978,88371,1,3137,0.000319,0.043076,0.999749,0.043076,0.000251,0.082593,0.041671,1.03372,1
373,3917,88432,1,3137,0.000319,0.042415,0.999745,0.042415,0.000255,0.081378,0.041032,1.033716,1
374,3806,88543,1,3137,0.000319,0.041213,0.999737,0.041213,0.000263,0.079163,0.039869,1.033708,1
375,3729,88620,1,3137,0.000319,0.040379,0.999732,0.040379,0.000268,0.077624,0.039063,1.033703,1
376,3618,88731,1,3137,0.000319,0.039177,0.999724,0.039177,0.000276,0.0754,0.0379,1.033694,1
377,3494,88855,1,3137,0.000319,0.037835,0.999714,0.037835,0.000286,0.07291,0.036602,1.033684,1
378,3458,88891,1,3137,0.000319,0.037445,0.999711,0.037445,0.000289,0.072186,0.036225,1.033681,1
379,3418,88931,1,3137,0.000319,0.037012,0.999708,0.037012,0.000292,0.071381,0.035806,1.033677,1
380,3330,89019,1,3137,0.000319,0.036059,0.9997,0.036059,0.0003,0.069607,0.034884,1.033669,1
381,3306,89043,1,3137,0.000319,0.035799,0.999698,0.035799,0.000302,0.069123,0.034633,1.033667,1
382,3241,89108,1,3137,0.000319,0.035095,0.999692,0.035095,0.000308,0.06781,0.033952,1.033661,1
383,3209,89140,1,3137,0.000319,0.034749,0.999688,0.034749,0.000312,0.067163,0.033617,1.033658,1
384,3189,89160,1,3137,0.000319,0.034532,0.999687,0.034532,0.000313,0.066758,0.033408,1.033656,1
385,3170,89179,1,3137,0.000319,0.034326,0.999685,0.034326,0.000315,0.066374,0.033209,1.033654,1
386,3145,89204,1,3137,0.000319,0.034056,0.999682,0.034056,0.000318,0.065867,0.032947,1.033651,1
387,3127,89222,1,3137,0.000319,0.033861,0.99968,0.033861,0.00032,0.065503,0.032758,1.033649,1
388,3105,89244,1,3137,0.000319,0.033622,0.999678,0.033622,0.000322,0.065057,0.032528,1.033647,1
389,3064,89285,1,3137,0.000319,0.033178,0.999674,0.033178,0.000326,0.064225,0.032099,1.033642,1
390,3044,89305,1,3137,0.000319,0.032962,0.999672,0.032962,0.000328,0.06382,0.031889,1.03364,1
391,3015,89334,1,3137,0.000319,0.032648,0.999668,0.032648,0.000332,0.063231,0.031585,1.033637,1
392,3001,89348,1,3137,0.000319,0.032496,0.999667,0.032496,0.000333,0.062946,0.031439,1.033635,1
393,2965,89384,1,3137,0.000319,0.032106,0.999663,0.032106,0.000337,0.062215,0.031062,1.033631,1
394,2914,89435,1,3137,0.000319,0.031554,0.999657,0.031554,0.000343,0.061177,0.030528,1.033625,1
395,2873,89476,1,3137,0.000319,0.03111,0.999652,0.03111,0.000348,0.060343,0.030098,1.03362,1
396,2840,89509,1,3137,0.000319,0.030753,0.999648,0.030753,0.000352,0.05967,0.029753,1.033616,1
397,2818,89531,1,3137,0.000319,0.030515,0.999645,0.030515,0.000355,0.059222,0.029522,1.033613,1
398,2783,89566,1,3137,0.000319,0.030136,0.999641,0.030136,0.000359,0.058508,0.029156,1.033608,1
399,2755,89594,1,3137,0.000319,0.029832,0.999637,0.029832,0.000363,0.057936,0.028863,1.033605,1
400,2695,89654,1,3137,0.000319,0.029183,0.999629,0.029183,0.000371,0.05671,0.028234,1.033596,1
401,2656,89693,1,3137,0.000319,0.02876,0.999624,0.02876,0.000376,0.055912,0.027826,1.033591,1
402,2655,89694,1,3137,0.000319,0.02875,0.999623,0.02875,0.000377,0.055892,0.027815,1.03359,1
403,2629,89720,1,3137,0.000319,0.028468,0.99962,0.028468,0.00038,0.05536,0.027543,1.033587,1
404,2596,89753,1,3137,0.000319,0.028111,0.999615,0.028111,0.000385,0.054684,0.027197,1.033582,1
405,2534,89815,1,3137,0.000319,0.027439,0.999606,0.027439,0.000394,0.053413,0.026548,1.033572,1
406,2505,89844,0,3138,0,0.027125,1,0.027125,0,0.052818,0.026234,1.03398,1
407,2445,89904,0,3138,0,0.026476,1,0.026476,0,0.051586,0.025606,1.03398,1
408,2325,90024,0,3138,0,0.025176,1,0.025176,0,0.049116,0.024349,1.03398,1
409,2308,90041,0,3138,0,0.024992,1,0.024992,0,0.048766,0.024171,1.03398,1
410,2256,90093,0,3138,0,0.024429,1,0.024429,0,0.047693,0.023626,1.03398,1
411,2169,90180,0,3138,0,0.023487,1,0.023487,0,0.045896,0.022715,1.03398,1
412,2068,90281,0,3138,0,0.022393,1,0.022393,0,0.043806,0.021657,1.03398,1
413,2024,90325,0,3138,0,0.021917,1,0.021917,0,0.042894,0.021197,1.03398,1
414,1967,90382,0,3138,0,0.0213,1,0.0213,0,0.041711,0.0206,1.03398,1
415,1886,90463,0,3138,0,0.020423,1,0.020423,0,0.040028,0.019751,1.03398,1
416,1860,90489,0,3138,0,0.020141,1,0.020141,0,0.039487,0.019479,1.03398,1
417,1834,90515,0,3138,0,0.019859,1,0.019859,0,0.038945,0.019207,1.03398,1
418,1809,90540,0,3138,0,0.019589,1,0.019589,0,0.038425,0.018945,1.03398,1
419,1808,90541,0,3138,0,0.019578,1,0.019578,0,0.038404,0.018935,1.03398,1
420,1787,90562,0,3138,0,0.019351,1,0.019351,0,0.037966,0.018715,1.03398,1
421,1740,90609,0,3138,0,0.018842,1,0.018842,0,0.036986,0.018222,1.03398,1
422,1668,90681,0,3138,0,0.018062,1,0.018062,0,0.035483,0.017468,1.03398,1
423,1647,90702,0,3138,0,0.017835,1,0.017835,0,0.035044,0.017248,1.03398,1
424,1558,90791,0,3138,0,0.016871,1,0.016871,0,0.033182,0.016316,1.03398,1
425,1556,90793,0,3138,0,0.016849,1,0.016849,0,0.03314,0.016295,1.03398,1
426,1538,90811,0,3138,0,0.016654,1,0.016654,0,0.032763,0.016107,1.03398,1
427,1520,90829,0,3138,0,0.016459,1,0.016459,0,0.032386,0.015918,1.03398,1
428,1503,90846,0,3138,0,0.016275,1,0.016275,0,0.032029,0.01574,1.03398,1
429,1464,90885,0,3138,0,0.015853,1,0.015853,0,0.031211,0.015332,1.03398,1
430,1419,90930,0,3138,0,0.015366,1,0.015366,0,0.030266,0.014861,1.03398,1
431,1387,90962,0,3138,0,0.015019,1,0.015019,0,0.029594,0.014526,1.03398,1
432,1313,91036,0,3138,0,0.014218,1,0.014218,0,0.028037,0.013751,1.03398,1
433,1277,91072,0,3138,0,0.013828,1,0.013828,0,0.027279,0.013374,1.03398,1
434,1172,91177,0,3138,0,0.012691,1,0.012691,0,0.025064,0.012274,1.03398,1
435,1144,91205,0,3138,0,0.012388,1,0.012388,0,0.024472,0.011981,1.03398,1
436,1117,91232,0,3138,0,0.012095,1,0.012095,0,0.023902,0.011698,1.03398,1
437,1051,91298,0,3138,0,0.011381,1,0.011381,0,0.022505,0.011007,1.03398,1
438,1019,91330,0,3138,0,0.011034,1,0.011034,0,0.021828,0.010672,1.03398,1
439,951,91398,0,3138,0,0.010298,1,0.010298,0,0.020386,0.009959,1.03398,1
440,920,91429,0,3138,0,0.009962,1,0.009962,0,0.019728,0.009635,1.03398,1
441,890,91459,0,3138,0,0.009637,1,0.009637,0,0.019091,0.009321,1.03398,1
442,853,91496,0,3138,0,0.009237,1,0.009237,0,0.018304,0.008933,1.03398,1
443,825,91524,0,3138,0,0.008934,1,0.008934,0,0.017709,0.00864,1.03398,1
444,792,91557,0,3138,0,0.008576,1,0.008576,0,0.017006,0.008294,1.03398,1
445,757,91592,0,3138,0,0.008197,1,0.008197,0,0.016261,0.007928,1.03398,1
446,732,91617,0,3138,0,0.007926,1,0.007926,0,0.015728,0.007666,1.03398,1
447,674,91675,0,3138,0,0.007298,1,0.007298,0,0.014491,0.007059,1.03398,1
448,673,91676,0,3138,0,0.007288,1,0.007288,0,0.01447,0.007048,1.03398,1
449,612,91737,0,3138,0,0.006627,1,0.006627,0,0.013167,0.006409,1.03398,1
450,611,91738,0,3138,0,0.006616,1,0.006616,0,0.013145,0.006399,1.03398,1
451,581,91768,0,3138,0,0.006291,1,0.006291,0,0.012504,0.006085,1.03398,1
452,580,91769,0,3138,0,0.006281,1,0.006281,0,0.012483,0.006074,1.03398,1
453,554,91795,0,3138,0,0.005999,1,0.005999,0,0.011926,0.005802,1.03398,1
454,514,91835,0,3138,0,0.005566,1,0.005566,0,0.01107,0.005383,1.03398,1
455,474,91875,0,3138,0,0.005133,1,0.005133,0,0.010213,0.004964,1.03398,1
456,436,91913,0,3138,0,0.004721,1,0.004721,0,0.009398,0.004566,1.03398,1
457,399,91950,0,3138,0,0.004321,1,0.004321,0,0.008604,0.004179,1.03398,1
458,366,91983,0,3138,0,0.003963,1,0.003963,0,0.007895,0.003833,1.03398,1
459,365,91984,0,3138,0,0.003952,1,0.003952,0,0.007874,0.003823,1.03398,1
460,364,91985,0,3138,0,0.003942,1,0.003942,0,0.007852,0.003812,1.03398,1
461,282,92067,0,3138,0,0.003054,1,0.003054,0,0.006089,0.002953,1.03398,1
462,208,92141,0,3138,0,0.002252,1,0.002252,0,0.004495,0.002178,1.03398,1
463,135,92214,0,3138,0,0.001462,1,0.001462,0,0.002919,0.001414,1.03398,1
464,65,92284,0,3138,0,0.000704,1,0.000704,0,0.001407,0.000681,1.03398,1
465,0,92349,0,3138,0,0,?,0,?,?,0,?,1.00001
