fpr,tpr
0.856734,1
0.856713,1
0.856702,1
0.85668,1
0.856658,1
0.856615,1
0.856149,1
0.8559,1
0.855889,1
0.855878,1
0.855867,1
0.855856,1
0.855423,1
0.855358,1
0.855347,1
0.85525,1
0.855228,1
0.855185,1
0.855174,1
0.85513,1
0.855109,1
0.855087,1
0.854979,1
0.854957,1
0.854946,1
0.854849,1
0.854838,1
0.854805,1
0.854794,1
0.854719,1
0.854708,1
0.854686,1
0.854654,1
0.854643,1
0.854632,1
0.854578,1
0.854502,1
0.85448,1
0.854459,1
0.854394,1
0.854383,1
0.854372,1
0.85435,1
0.854318,1
0.854264,1
0.854242,1
0.854144,1
0.854133,1
0.854123,1
0.85383,1
0.853819,1
0.853808,1
0.853798,1
0.853787,1
0.853527,1
0.853516,1
0.853494,1
0.853462,1
0.853407,1
0.853375,1
0.853364,1
0.853353,1
0.853299,1
0.853288,1
0.853169,1
0.853158,1
0.853093,1
0.853061,1
0.853007,1
0.852887,1
0.852876,1
0.852855,1
0.852822,1
0.852811,1
0.852801,1
0.85279,1
0.852779,1
0.852703,1
0.852681,1
0.852649,1
0.852638,1
0.852627,1
0.852616,1
0.852562,1
0.852551,1
0.852541,1
0.85253,1
0.852389,1
0.852378,1
0.852367,1
0.852356,1
0.852346,1
0.852335,1
0.852302,1
0.851825,1
0.85163,1
0.851619,1
0.851587,1
0.851565,1
0.851522,1
0.851489,1
0.851479,1
0.851468,1
0.851424,1
0.851381,1
0.851359,1
0.850818,1
0.850807,1
0.850796,1
0.850785,1
0.850774,1
0.850763,1
0.850753,1
0.850709,1
0.850666,1
0.850633,1
0.850623,1
0.850612,1
0.850601,1
0.850547,1
0.850471,1
0.85046,1
0.850417,1
0.850384,1
0.850027,1
0.850016,1
0.849994,1
0.849983,1
0.849918,1
0.849897,1
0.849886,1
0.849875,1
0.849864,1
0.849831,1
0.849821,1
0.849799,1
0.849777,1
0.849766,1
0.849626,1
0.849615,1
0.849593,1
0.849571,1
0.849539,1
0.849517,1
0.849506,1
0.849431,1
0.849409,1
0.849387,1
0.849236,1
0.849225,1
0.849214,1
0.849051,1
0.849008,1
0.848997,1
0.848813,1
0.848802,1
0.848791,1
0.84878,1
0.848759,1
0.848726,1
0.848715,1
0.848564,1
0.848553,1
0.848542,1
0.848531,1
0.848228,1
0.848217,1
0.848022,1
0.848,1
0.847989,1
0.847957,1
0.847946,1
0.847935,1
0.847881,1
0.847859,1
0.84735,1
0.847296,1
0.847263,1
0.847252,1
0.84722,1
0.847209,1
0.847198,1
0.847177,1
0.847014,1
0.846917,1
0.846906,1
0.84683,1
0.846808,1
0.846797,1
0.846776,1
0.846743,1
0.846732,1
0.846689,1
0.846678,1
0.846667,1
0.846646,1
0.846613,1
0.84657,1
0.846548,1
0.846353,1
0.846342,1
0.846331,1
0.845757,1
0.845746,1
0.845692,1
0.84567,1
0.845584,1
0.845573,1
0.845378,1
0.845367,1
0.845313,1
0.845302,1
0.845291,1
0.845259,1
0.845226,1
0.845161,1
0.84515,1
0.845053,1
0.84502,1
0.845009,1
0.844999,1
0.844977,1
0.844966,1
0.844923,1
0.844901,1
0.844771,1
0.844749,1
0.844738,1
0.844728,1
0.844717,1
0.844706,1
0.844684,1
0.844663,1
0.844619,1
0.844002,1
0.84398,1
0.843969,1
0.843958,1
0.843947,1
0.843937,1
0.843416,1
0.84333,1
0.843308,1
0.843243,1
0.843221,1
0.843211,1
0.8432,1
0.84307,1
0.843037,1
0.842907,1
0.842896,1
0.842387,1
0.842376,1
0.842354,1
0.842344,1
0.842333,1
0.842322,1
0.842311,1
0.842289,1
0.842257,1
0.842235,1
0.842149,1
0.841553,1
0.841542,1
0.841119,1
0.841108,1
0.841097,1
0.841076,1
